	GeoArea_FIPS	GeoArea_Name	Economic_Measure_Code	Economic_Measure_Name	Measure_Name	Data_Period_Business_Key	Estimated_Value	Unit_of_Measure_Code
4220	37003	Alexander	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	8.0	Count
4221	37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	7.0	Count
4222	37007	Anson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	37.0	Count
4223	37009	Ashe	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	7.0	Count
4224	37013	Beaufort	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	24.0	Count
4225	37015	Bertie	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	58.0	Count
4226	37017	Bladen	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	50.0	Count
4227	37019	Brunswick	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	49.0	Count
4228	37021	Buncombe	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	88.0	Count
4229	37023	Burke	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	128.0	Count
4230	37025	Cabarrus	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	338.0	Count
4231	37027	Caldwell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	52.0	Count
4232	37029	Camden	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	2.0	Count
4233	37031	Carteret	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	29.0	Count
4234	37033	Caswell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	38.0	Count
4235	37035	Catawba	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	67.0	Count
4236	37037	Chatham	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	435.0	Count
4237	37039	Cherokee	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	18.0	Count
4238	37041	Chowan	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	8.0	Count
4239	37043	Clay	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	5.0	Count
4240	37045	Cleveland	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	50.0	Count
4241	37047	Columbus	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	186.0	Count
4242	37049	Craven	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	49.0	Count
4243	37051	Cumberland	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	342.0	Count
4244	37053	Currituck	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	9.0	Count
4245	37055	Dare	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	14.0	Count
4246	37057	Davidson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	199.0	Count
4247	37059	Davie	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	31.0	Count
4248	37061	Duplin	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	180.0	Count
4249	37063	Durham	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	841.0	Count
4250	37065	Edgecombe	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	139.0	Count
4251	37067	Forsyth	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	353.0	Count
4252	37069	Franklin	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	111.0	Count
4253	37071	Gaston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	161.0	Count
4254	37073	Gates	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	10.0	Count
4255	37075	Graham	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	2.0	Count
4256	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	159.0	Count
4257	37079	Greene	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	34.0	Count
4258	37081	Guilford	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	553.0	Count
4259	37083	Halifax	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	82.0	Count
4260	37085	Harnett	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	207.0	Count
4261	37087	Haywood	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	16.0	Count
4262	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	218.0	Count
4263	37091	Hertford	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	46.0	Count
4264	37093	Hoke	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	117.0	Count
4265	37095	Hyde	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	1.0	Count
4266	37097	Iredell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	141.0	Count
4267	37099	Jackson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	21.0	Count
4268	37101	Johnston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	191.0	Count
4269	37103	Jones	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	18.0	Count
4270	37105	Lee	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	238.0	Count
4271	37107	Lenoir	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	105.0	Count
4272	37109	Lincoln	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	39.0	Count
4273	37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	3.0	Count
4274	37115	Madison	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	1.0	Count
4275	37117	Martin	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	28.0	Count
4276	37111	McDowell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	29.0	Count
4277	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	1989.0	Count
4278	37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	5.0	Count
4279	37123	Montgomery	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	41.0	Count
4280	37125	Moore	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	109.0	Count
4281	37127	Nash	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	116.0	Count
4282	37129	New Hanover	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	95.0	Count
4283	37131	Northampton	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	102.0	Count
4284	37133	Onslow	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	53.0	Count
4285	37135	Orange	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	244.0	Count
4286	37137	Pamlico	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	8.0	Count
4287	37139	Pasquotank	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	75.0	Count
4288	37141	Pender	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	23.0	Count
4289	37143	Perquimans	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	14.0	Count
4290	37145	Person	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	29.0	Count
4291	37147	Pitt	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	160.0	Count
4292	37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	31.0	Count
4293	37151	Randolph	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	307.0	Count
4294	37153	Richmond	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	81.0	Count
4295	37155	Robeson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	327.0	Count
4296	37157	Rockingham	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	38.0	Count
4297	37159	Rowan	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	467.0	Count
4298	37161	Rutherford	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	149.0	Count
4299	37163	Sampson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	136.0	Count
4300	37165	Scotland	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	36.0	Count
4301	37167	Stanly	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	29.0	Count
4302	37169	Stokes	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	11.0	Count
4303	37171	Surry	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	30.0	Count
4304	37173	Swain	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	5.0	Count
4305	37175	Transylvania	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	7.0	Count
4306	37177	Tyrrell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	4.0	Count
4307	37179	Union	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	284.0	Count
4308	37181	Vance	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	153.0	Count
4309	37183	Wake	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	986.0	Count
4310	37185	Warren	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	22.0	Count
4311	37187	Washington	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	25.0	Count
4312	37189	Watauga	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	9.0	Count
4313	37191	Wayne	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	715.0	Count
4314	37193	Wilkes	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	198.0	Count
4315	37195	Wilson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	199.0	Count
4316	37197	Yadkin	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	39.0	Count
4317	37199	Yancey	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	7.0	Count
4318	37001	Alamance	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	152.0	Count
4319	37003	Alexander	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	10.0	Count
4320	37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	7.0	Count
4321	37007	Anson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	38.0	Count
4322	37009	Ashe	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	8.0	Count
4323	37013	Beaufort	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	24.0	Count
4324	37015	Bertie	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	60.0	Count
4325	37017	Bladen	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	51.0	Count
4326	37019	Brunswick	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	50.0	Count
4327	37021	Buncombe	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	92.0	Count
4328	37023	Burke	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	131.0	Count
4329	37025	Cabarrus	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	341.0	Count
4330	37027	Caldwell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	55.0	Count
4331	37029	Camden	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	2.0	Count
4332	37031	Carteret	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	29.0	Count
4333	37033	Caswell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	38.0	Count
4334	37035	Catawba	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	78.0	Count
4335	37037	Chatham	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	447.0	Count
4336	37039	Cherokee	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	18.0	Count
4337	37041	Chowan	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	10.0	Count
4338	37043	Clay	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	5.0	Count
4339	37045	Cleveland	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	50.0	Count
4340	37047	Columbus	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	196.0	Count
4341	37049	Craven	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	51.0	Count
4342	37051	Cumberland	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	347.0	Count
4343	37053	Currituck	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	9.0	Count
4344	37055	Dare	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	15.0	Count
4345	37057	Davidson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	201.0	Count
4346	37059	Davie	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	32.0	Count
4347	37061	Duplin	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	225.0	Count
4348	37063	Durham	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	876.0	Count
4349	37065	Edgecombe	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	151.0	Count
4350	37067	Forsyth	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	369.0	Count
4351	37069	Franklin	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	111.0	Count
4352	37071	Gaston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	168.0	Count
4353	37073	Gates	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	11.0	Count
4354	37075	Graham	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	2.0	Count
4355	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	164.0	Count
4356	37079	Greene	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	33.0	Count
4357	37081	Guilford	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	574.0	Count
4358	37083	Halifax	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	85.0	Count
4359	37085	Harnett	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	212.0	Count
4360	37087	Haywood	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	16.0	Count
4361	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	224.0	Count
4362	37091	Hertford	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	48.0	Count
4363	37093	Hoke	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	120.0	Count
4364	37095	Hyde	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	1.0	Count
4365	37097	Iredell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	147.0	Count
4366	37099	Jackson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	21.0	Count
4367	37101	Johnston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	201.0	Count
4368	37103	Jones	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	18.0	Count
4369	37105	Lee	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	246.0	Count
4370	37107	Lenoir	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	113.0	Count
4371	37109	Lincoln	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	39.0	Count
4372	37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	3.0	Count
4373	37115	Madison	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	1.0	Count
4374	37117	Martin	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	29.0	Count
4375	37111	McDowell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	29.0	Count
4376	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	2043.0	Count
4377	37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	5.0	Count
4378	37123	Montgomery	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	41.0	Count
4379	37125	Moore	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	110.0	Count
4380	37127	Nash	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	118.0	Count
4381	37129	New Hanover	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	96.0	Count
4382	37131	Northampton	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	102.0	Count
4383	37133	Onslow	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	54.0	Count
4384	37135	Orange	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	248.0	Count
4385	37137	Pamlico	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	8.0	Count
4386	37139	Pasquotank	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	81.0	Count
4387	37141	Pender	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	36.0	Count
4388	37143	Perquimans	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	17.0	Count
4389	37145	Person	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	30.0	Count
4390	37147	Pitt	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	162.0	Count
4391	37149	Polk	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	29.0	Count
4392	37151	Randolph	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	317.0	Count
4393	37153	Richmond	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	89.0	Count
4394	37155	Robeson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	365.0	Count
4395	37157	Rockingham	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	39.0	Count
4396	37159	Rowan	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	480.0	Count
4397	37161	Rutherford	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	151.0	Count
4398	37163	Sampson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	145.0	Count
4399	37165	Scotland	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	36.0	Count
4400	37167	Stanly	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	29.0	Count
4401	37169	Stokes	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	11.0	Count
4402	37171	Surry	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	33.0	Count
4403	37173	Swain	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	5.0	Count
4404	37175	Transylvania	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	7.0	Count
4405	37177	Tyrrell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	4.0	Count
4406	37179	Union	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	294.0	Count
4407	37181	Vance	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	161.0	Count
4408	37183	Wake	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	1013.0	Count
4409	37185	Warren	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	23.0	Count
4410	37187	Washington	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	25.0	Count
4411	37189	Watauga	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	9.0	Count
4412	37191	Wayne	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	726.0	Count
4413	37193	Wilkes	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	202.0	Count
4414	37195	Wilson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	203.0	Count
4415	37197	Yadkin	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	49.0	Count
4416	37199	Yancey	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	7.0	Count
4417	37001	Alamance	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	172.0	Count
4418	37003	Alexander	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	12.0	Count
4419	37005	Alleghany	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	8.0	Count
4420	37007	Anson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	38.0	Count
4421	37009	Ashe	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	10.0	Count
4422	37013	Beaufort	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	25.0	Count
4423	37015	Bertie	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	61.0	Count
4424	37017	Bladen	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	52.0	Count
4425	37019	Brunswick	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	50.0	Count
4426	37021	Buncombe	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	100.0	Count
4427	37023	Burke	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	136.0	Count
4428	37025	Cabarrus	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	352.0	Count
4429	37027	Caldwell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	60.0	Count
4430	37029	Camden	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	2.0	Count
4431	37031	Carteret	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	31.0	Count
4432	37033	Caswell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	39.0	Count
4433	37035	Catawba	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	79.0	Count
4434	37037	Chatham	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	455.0	Count
4435	37039	Cherokee	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	18.0	Count
4436	37041	Chowan	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	11.0	Count
4437	37043	Clay	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	5.0	Count
4438	37045	Cleveland	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	50.0	Count
4439	37047	Columbus	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	200.0	Count
4440	37049	Craven	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	54.0	Count
4441	37051	Cumberland	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	348.0	Count
4442	37053	Currituck	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	9.0	Count
4443	37055	Dare	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	15.0	Count
4444	37057	Davidson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	202.0	Count
4445	37059	Davie	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	35.0	Count
4446	37061	Duplin	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	242.0	Count
4447	37063	Durham	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	886.0	Count
4448	37065	Edgecombe	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	153.0	Count
4449	37067	Forsyth	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	373.0	Count
4450	37069	Franklin	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	111.0	Count
4451	37071	Gaston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	172.0	Count
4452	37073	Gates	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	11.0	Count
4453	37075	Graham	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	2.0	Count
4454	37077	Granville	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	165.0	Count
4455	37079	Greene	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	34.0	Count
4456	37081	Guilford	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	592.0	Count
4457	37083	Halifax	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	91.0	Count
4458	37085	Harnett	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	217.0	Count
4459	37087	Haywood	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	16.0	Count
4460	37089	Henderson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	226.0	Count
4461	37091	Hertford	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	49.0	Count
4462	37093	Hoke	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	120.0	Count
4463	37095	Hyde	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	1.0	Count
4464	37097	Iredell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	151.0	Count
4465	37099	Jackson	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	21.0	Count
4466	37101	Johnston	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	205.0	Count
4467	37103	Jones	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	18.0	Count
4468	37105	Lee	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	268.0	Count
4469	37107	Lenoir	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	118.0	Count
4470	37109	Lincoln	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	39.0	Count
4471	37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	3.0	Count
4472	37115	Madison	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	1.0	Count
4473	37117	Martin	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	29.0	Count
4474	37111	McDowell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	29.0	Count
4475	37119	Mecklenburg	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	2074.0	Count
4476	37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	5.0	Count
